id,name,slug,logo,date_launched,notice,weekly_visits,spot_volume_usd
655,TimeX,timex,https://s2.coinmarketcap.com/static/img/exchanges/64x64/655.png,2019-07-07T00:00:00.000Z,,62.0,667573.08944701
6800,Trader Joe v2.1 (Avalanche),trader-joe-v2-1-avalanche,https://s2.coinmarketcap.com/static/img/exchanges/64x64/6800.png,,,80713.0,18843105.87395692
657,CoinJar,coinjar,https://s2.coinmarketcap.com/static/img/exchanges/64x64/657.png,2013-05-22T00:00:00.000Z,,10133.0,1568481.74570218
658,BTSE,btse,https://s2.coinmarketcap.com/static/img/exchanges/64x64/658.png,2018-09-20T00:00:00.000Z,,112155.0,105855518.7503468
6799,Trader Joe v2.1 (Arbitrum),trader-joe-v2-1-arbitrum,https://s2.coinmarketcap.com/static/img/exchanges/64x64/6799.png,,,80713.0,255391.04436279
6801,Trader Joe v2.1 (BSC),trader-joe-v2-1-bsc,https://s2.coinmarketcap.com/static/img/exchanges/64x64/6801.png,,,80713.0,534.83042751
6813,SyncSwap (zkSync Era),syncswap,https://s2.coinmarketcap.com/static/img/exchanges/64x64/6813.png,,,21864.0,579846.09475458
10922,Megabit,megabit,https://s2.coinmarketcap.com/static/img/exchanges/64x64/10922.png,2019-04-15T00:00:00.000Z,,2230.0,2422091.70468538
8877,SithSwap,sithswap,https://s2.coinmarketcap.com/static/img/exchanges/64x64/8877.png,,,55.0,4.70451224
8884,FMCPAY,fmcpay-exchange,https://s2.coinmarketcap.com/static/img/exchanges/64x64/8884.png,2021-04-27T00:00:00.000Z,,27374.0,139808764.56000394
8885,UEEx,ueex,https://s2.coinmarketcap.com/static/img/exchanges/64x64/8885.png,2022-01-11T00:00:00.000Z,,396.0,196268967.44501007
4788,PancakeSwap v2 (Aptos),pancakeswap-aptos,https://s2.coinmarketcap.com/static/img/exchanges/64x64/4788.png,,,4446.0,214085.72395858
6842,DoveSwap v3,doveswap-v3,https://s2.coinmarketcap.com/static/img/exchanges/64x64/6842.png,,,95.0,1442.64761032
699,Currency.com,currency-com,https://s2.coinmarketcap.com/static/img/exchanges/64x64/699.png,2019-01-15T00:00:00.000Z,,5349.0,74216558.22168832
705,Delta Exchange,delta-exchange,https://s2.coinmarketcap.com/static/img/exchanges/64x64/705.png,2018-08-01T00:00:00.000Z,,180321.0,
10946,XEX,xex,https://s2.coinmarketcap.com/static/img/exchanges/64x64/10946.png,2019-06-11T00:00:00.000Z,,,
710,Tokocrypto,tokocrypto,https://s2.coinmarketcap.com/static/img/exchanges/64x64/710.png,2018-06-01T00:00:00.000Z,,90163.0,8525912.57990706
717,BitoPro,bitopro,https://s2.coinmarketcap.com/static/img/exchanges/64x64/717.png,2018-03-07T00:00:00.000Z,,43872.0,8356497.3050089
8913,OKX Ordinals,okx-ordinals,https://s2.coinmarketcap.com/static/img/exchanges/64x64/8913.png,,,4121684.0,131306.97923326
10962,Skybit,skybit,https://s2.coinmarketcap.com/static/img/exchanges/64x64/10962.png,2020-02-27T00:00:00.000Z,,,829356.70739393
10963,BITmarkets,bitmarkets,https://s2.coinmarketcap.com/static/img/exchanges/64x64/10963.png,2022-02-01T00:00:00.000Z,,,173487424.12411636
723,Reku,rekeningku-com,https://s2.coinmarketcap.com/static/img/exchanges/64x64/723.png,2018-01-18T00:00:00.000Z,,28365.0,3951260.35628106
8915,Persistence DEX,persistence-dex,https://s2.coinmarketcap.com/static/img/exchanges/64x64/8915.png,2022-10-31T00:00:00.000Z,,525.0,34823.83728792
731,Emirex,emirex,https://s2.coinmarketcap.com/static/img/exchanges/64x64/731.png,2019-09-10T00:00:00.000Z,,59.0,359857.46941432
6883,Balancer v2 (Avalanche),balancer-v2-avalanche,https://s2.coinmarketcap.com/static/img/exchanges/64x64/6883.png,,,13668.0,191720.89029547
741,ACE,ace,https://s2.coinmarketcap.com/static/img/exchanges/64x64/741.png,2018-11-10T00:00:00.000Z,,10883.0,5779304.26446543
756,ViteX,vitex,https://s2.coinmarketcap.com/static/img/exchanges/64x64/756.png,2019-07-30T00:00:00.000Z,,62.0,3775.64007367
8961,BlueBit,bluebit,https://s2.coinmarketcap.com/static/img/exchanges/64x64/8961.png,2022-03-30T00:00:00.000Z,,117743.0,85245966.42173776
8977,SquadSwap v2,squadswap-v2,https://s2.coinmarketcap.com/static/img/exchanges/64x64/8977.png,,,276.0,68896.26817286
790,Pionex,pionex,https://s2.coinmarketcap.com/static/img/exchanges/64x64/790.png,2019-06-24T00:00:00.000Z,,522214.0,905498894.5261608
795,HashKey Exchange,hashkey-exchange,https://s2.coinmarketcap.com/static/img/exchanges/64x64/795.png,,,21305.0,17530025.97446075
6945,SaucerSwap v1,saucer-swap-v1,https://s2.coinmarketcap.com/static/img/exchanges/64x64/6945.png,,,13289.0,183210.40370708
802,digitalexchange.id,digitalexchange-id,https://s2.coinmarketcap.com/static/img/exchanges/64x64/802.png,2019-06-28T00:00:00.000Z,,1275.0,24918.44131237
9015,Websea,websea,https://s2.coinmarketcap.com/static/img/exchanges/64x64/9015.png,2023-08-27T00:00:00.000Z,,45765.0,370528540.7228503
826,BCEX Korea,bcex-korea,https://s2.coinmarketcap.com/static/img/exchanges/64x64/826.png,2019-03-18T00:00:00.000Z,,133.0,12323034.50340359
834,Nominex,nominex,https://s2.coinmarketcap.com/static/img/exchanges/64x64/834.png,2019-08-28T00:00:00.000Z,,5039.0,47843198.02904774
843,BitHash,bithash,https://s2.coinmarketcap.com/static/img/exchanges/64x64/843.png,2016-06-23T00:00:00.000Z,,227.0,32873767.87215295
844,NiceHash,nicehash,https://s2.coinmarketcap.com/static/img/exchanges/64x64/844.png,2019-08-04T00:00:00.000Z,,630374.0,134889.92860226
6993,Cetus,cetus,https://s2.coinmarketcap.com/static/img/exchanges/64x64/6993.png,,,14816.0,72518774.2175354
856,Tokenlon,tokenlon,https://s2.coinmarketcap.com/static/img/exchanges/64x64/856.png,2019-07-29T00:00:00.000Z,,862.0,1269666.17274097
857,FMFW.io,bitcoin-com-exchange,https://s2.coinmarketcap.com/static/img/exchanges/64x64/857.png,2008-01-01T00:00:00.000Z,,1017.0,75286886.3036035
863,StakeCube,stakecube,https://s2.coinmarketcap.com/static/img/exchanges/64x64/863.png,2019-05-13T00:00:00.000Z,,31712.0,22890.07883029
867,Qmall Exchange,qmall,https://s2.coinmarketcap.com/static/img/exchanges/64x64/867.png,2019-01-07T00:00:00.000Z,,8102.0,58781237.87623462
868,MAX Exchange,max-exchange,https://s2.coinmarketcap.com/static/img/exchanges/64x64/868.png,2018-02-25T00:00:00.000Z,,49898.0,9985033.7335212
7023,BlueMove (Sui),bluemove-sui,https://s2.coinmarketcap.com/static/img/exchanges/64x64/7023.png,,,374.0,41574.10970214
7024,AnimeSwap (Sui),animeswap-sui,https://s2.coinmarketcap.com/static/img/exchanges/64x64/7024.png,,,1040.0,
890,Bitay,bitay,https://s2.coinmarketcap.com/static/img/exchanges/64x64/890.png,2018-12-28T00:00:00.000Z,,6723.0,6506832.56743797
7042,Chronos Exchange,chronos-exchange,https://s2.coinmarketcap.com/static/img/exchanges/64x64/7042.png,2023-04-26T00:00:00.000Z,,124.0,467.58695279
908,VALR,valr,https://s2.coinmarketcap.com/static/img/exchanges/64x64/908.png,2019-03-01T00:00:00.000Z,,35752.0,6481969.02859113
9108,ChangeNOW,changenow,https://s2.coinmarketcap.com/static/img/exchanges/64x64/9108.png,2015-12-31T00:00:00.000Z,,127209.0,156153.87429349
922,StormGain,stormgain,https://s2.coinmarketcap.com/static/img/exchanges/64x64/922.png,2019-07-01T00:00:00.000Z,,88948.0,1251741.09080693
7066,Ramses v2,ramses-v2,https://s2.coinmarketcap.com/static/img/exchanges/64x64/7066.png,,,452.0,8894553.75031334
7070,Maverick Protocol,maverick-protocol,https://s2.coinmarketcap.com/static/img/exchanges/64x64/7070.png,2023-03-07T00:00:00.000Z,,1435.0,55.12392224
7071,SmarDex,smardex,https://s2.coinmarketcap.com/static/img/exchanges/64x64/7071.png,2023-03-08T00:00:00.000Z,"This page presents data regarding Smardex's trading pairs across all the chains it supports, which include eth, polygon, bsc, base, and arbitrum.",3605.0,320722.59498835
937,Biconomy.com,biconomy,https://s2.coinmarketcap.com/static/img/exchanges/64x64/937.png,2019-10-01T00:00:00.000Z,,2371663.0,569994845.4892119
7084,AmpleSwap,ampleswap,https://s2.coinmarketcap.com/static/img/exchanges/64x64/7084.png,2021-10-20T00:00:00.000Z,,163.0,10.04130799
7085,Fairdesk,fairdesk,https://s2.coinmarketcap.com/static/img/exchanges/64x64/7085.png,2021-09-25T00:00:00.000Z,,9851.0,17090083.97643184
7086,UniSat,unisat,https://s2.coinmarketcap.com/static/img/exchanges/64x64/7086.png,,,53001.0,10517.06983052
943,Hotcoin,hotcoin-global,https://s2.coinmarketcap.com/static/img/exchanges/64x64/943.png,2017-11-17T00:00:00.000Z,,1324802.0,736386362.605583
945,SWFT Trade,swft-octopus-trade,https://s2.coinmarketcap.com/static/img/exchanges/64x64/945.png,2017-08-01T00:00:00.000Z,,50.0,320676990.01409084
949,CoinDCX,coindcx,https://s2.coinmarketcap.com/static/img/exchanges/64x64/949.png,2018-04-07T00:00:00.000Z,CoinDCX claims that its PoR figures are understated due to balances held on other CEXes.,196586.0,4189919.58175362
955,Phemex,phemex,https://s2.coinmarketcap.com/static/img/exchanges/64x64/955.png,2019-11-25T00:00:00.000Z,,157243.0,71945559.73575447
961,Bitspay,bitspay,https://s2.coinmarketcap.com/static/img/exchanges/64x64/961.png,2020-01-01T00:00:00.000Z,,5269.0,474295999.2694313
9158,Curve (Celo),curve-celo,https://s2.coinmarketcap.com/static/img/exchanges/64x64/9158.png,,,27329.0,3077.26847189
5071,AnimeSwap (Aptos),animeswap-aptos,https://s2.coinmarketcap.com/static/img/exchanges/64x64/5071.png,,,1040.0,284.93822264
9168,Merchant Moe,merchant-moe,https://s2.coinmarketcap.com/static/img/exchanges/64x64/9168.png,,,975.0,51086.59162239
5072,AUX Exchange,aux-exchange,https://s2.coinmarketcap.com/static/img/exchanges/64x64/5072.png,,,46.0,790.23464478
7126,PulseX,pulsex,https://s2.coinmarketcap.com/static/img/exchanges/64x64/7126.png,,,8537.0,7046608.65959096
983,Loopring Exchange,loopring-exchange,https://s2.coinmarketcap.com/static/img/exchanges/64x64/983.png,2020-02-27T00:00:00.000Z,,843.0,64171.44071525
988,BitTrade,bittrade,https://s2.coinmarketcap.com/static/img/exchanges/64x64/988.png,,"Huobi Japan has been rebranded to BitTrade. For official announcement, kindly visit [here](https://bittrade.zendesk.com/hc/ja/articles/18647354768153-%E3%83%93%E3%83%83%E3%83%88%E3%83%88%E3%83%AC%E3%83%BC%E3%83%89%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%E3%81%B8%E7%A4%BE%E5%90%8D%E5%A4%89%E6%9B%B4%E3%81%AE%E3%81%8A%E7%9F%A5%E3%82%89%E3%81%9B)",7406.0,4717334.88578502
9181,UZX,uzx,https://s2.coinmarketcap.com/static/img/exchanges/64x64/9181.png,2023-04-15T00:00:00.000Z,,441892.0,482203436.97105485
5101,Camelot,camelot,https://s2.coinmarketcap.com/static/img/exchanges/64x64/5101.png,,,1913.0,195045.08874509
1006,Jubi,jubi-exchange,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1006.png,2014-01-01T00:00:00.000Z,,127.0,115040764.4090148
9200,Zedcex Exchange,zedcex-exchange,https://s2.coinmarketcap.com/static/img/exchanges/64x64/9200.png,2023-07-31T00:00:00.000Z,,96.0,1288801249.6296237
1009,Giottus,giottus,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1009.png,2018-04-14T00:00:00.000Z,,19154.0,67379.47592147
9202,4E,4e,https://s2.coinmarketcap.com/static/img/exchanges/64x64/9202.png,2023-08-07T00:00:00.000Z,,185.0,182905108.96120328
1011,Coinlist Pro,coinlist-pro,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1011.png,2020-07-28T00:00:00.000Z,,6266.0,120690.88016958
5115,Curve (Polygon),curve-polygon,https://s2.coinmarketcap.com/static/img/exchanges/64x64/5115.png,,,27329.0,48056.28068224
5116,Beethoven X (Optimism),beethoven-x-optimism,https://s2.coinmarketcap.com/static/img/exchanges/64x64/5116.png,,,,1216705.70368461
5118,Curve (Arbitrum),curve-finance-arbitrum,https://s2.coinmarketcap.com/static/img/exchanges/64x64/5118.png,,,121.0,2904163.62055864
5120,Curve (Avalanche),curve-avalanche,https://s2.coinmarketcap.com/static/img/exchanges/64x64/5120.png,,,4.0,36752.76754205
9217,GroveX,grovex,https://s2.coinmarketcap.com/static/img/exchanges/64x64/9217.png,2023-03-31T00:00:00.000Z,,67167.0,319252336.70482945
9218,Hibt,hibt,https://s2.coinmarketcap.com/static/img/exchanges/64x64/9218.png,2022-05-09T00:00:00.000Z,HotsCoin has rebranded to HIBT. Find more details about the rebranding [here](https://support.hotscoin.co/hc/en-us/articles/9531512621967-HotsCoin-Rebranding-Announcement-Renaming-to-HIBT).,1134967.0,883534381.0430523
5121,Curve (Fantom),curve-fantom,https://s2.coinmarketcap.com/static/img/exchanges/64x64/5121.png,,,26.0,228.81726117
1029,CoinZoom,coinzoom,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1029.png,2020-03-01T00:00:00.000Z,,10813.0,87603.48956154
5132,Curve (Optimism),curve-optimism,https://s2.coinmarketcap.com/static/img/exchanges/64x64/5132.png,,,115.0,1315562.36251086
1037,Flybit,flybit,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1037.png,,,552.0,0.0
5136,Curve (Gnosis),curve-gnosis,https://s2.coinmarketcap.com/static/img/exchanges/64x64/5136.png,,,1.0,214485.96564683
7194,Balancer v2 (Polygon zkEVM),balancer-v2-polygon-zkevm,https://s2.coinmarketcap.com/static/img/exchanges/64x64/7194.png,,,13668.0,33.60588476
1063,Curve (Ethereum),curve-finance,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1063.png,2020-01-01T00:00:00.000Z,,27329.0,60971697.97083418
1064,BingX,bingx,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1064.png,2018-05-01T00:00:00.000Z,,1160346.0,252913305.5925071
1069,Uniswap v2,uniswap-v2,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1069.png,2018-11-01T00:00:00.000Z,,173657.0,55430777.06604886
1071,APROBIT,aprobit,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1071.png,2020-06-01T00:00:00.000Z,,1836.0,0.0
5194,Equalizer,equalizer-exchange,https://s2.coinmarketcap.com/static/img/exchanges/64x64/5194.png,,,539.0,145636.54535352
1100,Ripio,ripio,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1100.png,2019-04-09T00:00:00.000Z,,16584.0,962524.09749245
1101,Polkaswap,polkaswap,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1101.png,,,1913.0,18247.62090905
9297,Liquidswap v0.5,liquidswap-0-5,https://s2.coinmarketcap.com/static/img/exchanges/64x64/9297.png,,,3941.0,1720806.42881913
9298,BiKing,biking,https://s2.coinmarketcap.com/static/img/exchanges/64x64/9298.png,2017-12-31T00:00:00.000Z,,164.0,1180960605.9673302
1110,PrimeXBT,primexbt,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1110.png,2018-01-01T00:00:00.000Z,,102661.0,
1116,SunSwap v2,justswap,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1116.png,2020-08-18T00:00:00.000Z,,178065.0,19919475.7029684
1117,Azbit,azbit,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1117.png,2019-12-28T00:00:00.000Z,,1015718.0,476734665.2805453
1124,Bitazza,bitazza,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1124.png,,,5928.0,23460542.08690928
1128,Changelly PRO,changelly-pro,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1128.png,2020-07-06T00:00:00.000Z,,1137.0,71875257.9312995
7273,YokaiSwap,yokaiswap,https://s2.coinmarketcap.com/static/img/exchanges/64x64/7273.png,,,53.0,48867.94135233
1131,Bitcoiva,bitcoiva,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1131.png,2020-06-10T00:00:00.000Z,,51447.0,195183492.86100528
1133,TruBit Pro Exchange,trubit-exchange,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1133.png,2020-07-01T00:00:00.000Z,Mexo Exchange has been rebranded to TruBit Pro Exchange. See [announcement](https://academy.trubit.com/a-partir-del-3-de-octubre-mexo-sera-trubit-pro).,82738.0,137221208.49344054
9329,DeGate,degate,https://s2.coinmarketcap.com/static/img/exchanges/64x64/9329.png,2023-08-31T00:00:00.000Z,,218.0,1771921.89417119
1138,Bitexen,bitexen,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1138.png,2018-05-04T00:00:00.000Z,,19686.0,49568721.62540665
9332,SynFutures v3,synfutures-v3,https://s2.coinmarketcap.com/static/img/exchanges/64x64/9332.png,2021-06-17T00:00:00.000Z,,1072.0,
1141,SushiSwap (Ethereum),sushiswap,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1141.png,2020-09-12T00:00:00.000Z,Sushiswap's RouteProcessor2 contract has an approval bug. Please revoke all approvals. Find more details [here](https://twitter.com/jaredgrey/status/1644914375151550464?s=20).,255666.0,1569312.04407229
1145,KoinBX,koinbx,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1145.png,2020-09-16T00:00:00.000Z,Koinbazar has rebranded to KoinBX. Please check their announcement [here](https://t.me/KoinBazar/1637),25273.0,16522941.52392453
1149,Crypto.com Exchange,crypto-com-exchange,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1149.png,2019-11-19T00:00:00.000Z,,518484.0,2681298159.8694005
7302,Bitunix,bitunix,https://s2.coinmarketcap.com/static/img/exchanges/64x64/7302.png,2021-10-31T00:00:00.000Z,,1064624.0,317322875.4822323
1161,BIT,bit-com,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1161.png,2020-08-03T00:00:00.000Z,,6462.0,96536483.088652
1165,PancakeSwap,pancakeswap,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1165.png,2020-09-27T00:00:00.000Z,,261581.0,164610.55485777
7313,zkSwap Finance,zkswap-finance,https://s2.coinmarketcap.com/static/img/exchanges/64x64/7313.png,,,2886.0,1492754.49705964
9365,AlphaX,alphax,https://s2.coinmarketcap.com/static/img/exchanges/64x64/9365.png,2024-01-24T00:00:00.000Z,,2569.0,42428154.05387913
1173,LMAX Digital,lmax-digital,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1173.png,2018-05-27T00:00:00.000Z,,5348.0,118407912.3484711
1179,ACDX,acdx,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1179.png,2020-09-29T00:00:00.000Z,,58.0,
1182,Deepcoin,deepcoin,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1182.png,2018-11-11T00:00:00.000Z,,846210.0,179097262.47840413
1187,DODO (Ethereum),dodo,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1187.png,2020-09-29T00:00:00.000Z,,1591.0,15071.76616475
1188,BYDFi,bydfi,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1188.png,2020-04-01T00:00:00.000Z,,276439.0,101497489.38769744
1190,Honeyswap,honeyswap,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1190.png,2020-07-02T00:00:00.000Z,,57.0,2023.07708301
9384,BitDelta,bitdelta,https://s2.coinmarketcap.com/static/img/exchanges/64x64/9384.png,2023-08-09T00:00:00.000Z,,94318.0,43031054.80345366
7336,VyFinance,vyfinance,https://s2.coinmarketcap.com/static/img/exchanges/64x64/7336.png,,,82.0,47183.91185316
7342,PulseX v2,pulsex-v2,https://s2.coinmarketcap.com/static/img/exchanges/64x64/7342.png,,,147.0,159786.19219751
1199,PointPay,pointpay,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1199.png,2020-09-24T00:00:00.000Z,,413376.0,67943191.9287005
9391,Uniswap v2 (Base),uniswap-v2-base,https://s2.coinmarketcap.com/static/img/exchanges/64x64/9391.png,,,173657.0,2822409.60109189
9392,Uniswap v2 (polygon),uniswap-v2-polygon,https://s2.coinmarketcap.com/static/img/exchanges/64x64/9392.png,,,626539.0,130637.34184118
1215,Foxbit,foxbit,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1215.png,2014-12-09T00:00:00.000Z,,19457.0,1085318.63431792
1222,Gleec BTC,gleec-btc,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1222.png,2019-01-01T00:00:00.000Z,,403.0,59577547.91330064
5319,SuperEx,superex,https://s2.coinmarketcap.com/static/img/exchanges/64x64/5319.png,2021-12-31T00:00:00.000Z,,5965.0,1289671204.9752734
7373,Koinpark,koinpark,https://s2.coinmarketcap.com/static/img/exchanges/64x64/7373.png,2023-01-20T00:00:00.000Z,,3497.0,13379341.04635742
1232,KLAYswap,klayswap,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1232.png,2019-10-30T00:00:00.000Z,,11560.0,213757.04677012
5329,KibbleSwap,kibbleswap,https://s2.coinmarketcap.com/static/img/exchanges/64x64/5329.png,,,120.0,227.06926295
1234,Venus,venus,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1234.png,2020-11-16T00:00:00.000Z,,19826.0,2089186904.398608
1235,DeFiChain DEX,defichain-dex,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1235.png,2020-11-29T00:00:00.000Z,,1916.0,180584.9490577
1247,FameEX,fameex,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1247.png,2019-12-31T00:00:00.000Z,,1314085.0,546001016.6384752
5344,Coins.ph,coins-pro,https://s2.coinmarketcap.com/static/img/exchanges/64x64/5344.png,2014-06-26T00:00:00.000Z,,69368.0,9169782.14460696
7392,GMX (Arbitrum),gmx-arbitrum,https://s2.coinmarketcap.com/static/img/exchanges/64x64/7392.png,2021-09-05T00:00:00.000Z,,53932.0,235818.18233998
1250,Tokpie,tokpie,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1250.png,2018-07-05T00:00:00.000Z,,760.0,2853968.55696307
7393,GMX (Avalanche),gmx-avalanche,https://s2.coinmarketcap.com/static/img/exchanges/64x64/7393.png,2021-09-05T00:00:00.000Z,,53932.0,392187.70412358
1254,Blockchain.com,blockchain-com-exchange,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1254.png,2019-08-01T00:00:00.000Z,,487132.0,39004.36287158
9449,Bitoy,bitoy,https://s2.coinmarketcap.com/static/img/exchanges/64x64/9449.png,2023-10-23T00:00:00.000Z,,55.0,
9450,Zedxion Exchange,zedxion-exchange,https://s2.coinmarketcap.com/static/img/exchanges/64x64/9450.png,2021-05-24T00:00:00.000Z,,2265.0,1281317972.9401193
9452,Backpack Exchange,backpack-exchange,https://s2.coinmarketcap.com/static/img/exchanges/64x64/9452.png,2023-10-30T00:00:00.000Z,,25884.0,2565096.91869874
1261,OpenOcean,openocean,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1261.png,2020-12-06T00:00:00.000Z,,1037.0,23590056.55708761
7421,Fastex,fastex,https://s2.coinmarketcap.com/static/img/exchanges/64x64/7421.png,2022-08-11T00:00:00.000Z,,578740.0,45766015.81894546
1279,MDEX,mdex,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1279.png,2021-01-05T00:00:00.000Z,,1187.0,18298.58560957
1281,ApeSwap (BSC),apeswap,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1281.png,2021-02-12T00:00:00.000Z,,192.0,68813.20838944
1289,WOO X,woox,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1289.png,2019-11-16T00:00:00.000Z,,5219.0,8209267.83360728
1293,QuickSwap,quickswap,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1293.png,2020-10-07T00:00:00.000Z,,35390.0,783076.88751201
1295,LCX Exchange,lcx-exchange,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1295.png,2018-03-31T00:00:00.000Z,,2813.0,37119511.58806362
7440,Klayswap v3,klayswap-v3,https://s2.coinmarketcap.com/static/img/exchanges/64x64/7440.png,,,11560.0,232.76424929
1301,Perpetual Protocol,perpetual-protocol,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1301.png,2020-12-13T00:00:00.000Z,,182.0,
1302,BakerySwap,bakeryswap,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1302.png,,,5956.0,23163.92027941
1304,Dfyn Network,dfyn-network,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1304.png,2020-10-05T00:00:00.000Z,,411.0,28390.35630338
7449,DackieSwap,dackieswap,https://s2.coinmarketcap.com/static/img/exchanges/64x64/7449.png,2023-07-30T00:00:00.000Z,,1625.0,39842.49837951
7451,CoinCatch,coincatch,https://s2.coinmarketcap.com/static/img/exchanges/64x64/7451.png,2022-09-30T00:00:00.000Z,,5447.0,117606041.74478224
3355,Arbswap (Arbitrum One),arbswap-arbitrum-one,https://s2.coinmarketcap.com/static/img/exchanges/64x64/3355.png,,,15.0,1135.16251543
9513,Thruster v2 (0.3%),thruster-v2-0-3-fee,https://s2.coinmarketcap.com/static/img/exchanges/64x64/9513.png,,,11012.0,129596.98736266
1327,THORChain,thorchain-erc20,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1327.png,2021-04-12T00:00:00.000Z,,9808.0,35093539.18082522
1329,MDEX (BSC),mdex-bsc,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1329.png,2021-04-15T00:00:00.000Z,,1187.0,185894.49086409
7474,Phux (PulseChain),phux-pulsechain,https://s2.coinmarketcap.com/static/img/exchanges/64x64/7474.png,,,397.0,523326.55276019
7475,Camelot v3,camelot-v3,https://s2.coinmarketcap.com/static/img/exchanges/64x64/7475.png,,,1913.0,39162742.90377378
9525,Blasterswap,blasterswap,https://s2.coinmarketcap.com/static/img/exchanges/64x64/9525.png,,,5183.0,65378.19880183
5430,Kyotoswap,kyotoswap,https://s2.coinmarketcap.com/static/img/exchanges/64x64/5430.png,,,119.0,36.75131099
1336,Quidax,quidax,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1336.png,2018-07-31T00:00:00.000Z,,10938.0,39664733.79087071
1340,Pangolin,pangolin,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1340.png,,,981.0,158187.16914254
5437,Apex Protocol,apex-protocol,https://s2.coinmarketcap.com/static/img/exchanges/64x64/5437.png,2022-01-06T00:00:00.000Z,,13428.0,
1342,Raydium,raydium,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1342.png,2021-02-20T00:00:00.000Z,,225952.0,68793620.8302212
1344,PancakeSwap v2 (BSC),pancakeswap-v2,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1344.png,,,261581.0,20833968.26315736
7490,Velodrome Finance v2,velodrome-finance-v2,https://s2.coinmarketcap.com/static/img/exchanges/64x64/7490.png,,,28.0,493260.52025231
1348,Uniswap v3 (Ethereum),uniswap-v3,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1348.png,2021-05-05T00:00:00.000Z,,626539.0,147290076.65571073
7500,XeggeX,xeggex,https://s2.coinmarketcap.com/static/img/exchanges/64x64/7500.png,2021-09-30T00:00:00.000Z,,280757.0,1434374.9122311
1356,ViperSwap,viperswap,https://s2.coinmarketcap.com/static/img/exchanges/64x64/1356.png,2021-03-07T00:00:00.000Z,,5.0,4.75733026
5455,Orderly Network,orderly-network,https://s2.coinmarketcap.com/static/img/exchanges/64x64/5455.png,2022-10-10T00:00:00.000Z,,11267.0,32532.01188644
7504,Uniswap v3 (Avalanche),uniswap-v3-avalanche,https://s2.coinmarketcap.com/static/img/exchanges/64x64/7504.png,,,626539.0,3697913.31232233
